date,temperature_2m_max,temperature_2m_min,temperature_2m_mean
2022-12-31 04:00:00+00:00,30.459,24.009,27.002754
2023-01-01 04:00:00+00:00,29.059,24.059,26.659002
2023-01-02 04:00:00+00:00,29.309,23.709,26.448584
2023-01-03 04:00:00+00:00,28.509,24.359001,26.192335
2023-01-04 04:00:00+00:00,28.409,24.459,26.279837
2023-01-05 04:00:00+00:00,29.059,23.109001,26.40692
2023-01-06 04:00:00+00:00,29.859001,23.709,27.017332
2023-01-07 04:00:00+00:00,30.109001,24.309,27.267332
2023-01-08 04:00:00+00:00,29.459,23.809,26.558998
2023-01-09 04:00:00+00:00,29.259,23.259,26.273582
2023-01-10 04:00:00+00:00,29.059,22.709,26.181915
2023-01-11 04:00:00+00:00,28.259,22.909,25.79025
2023-01-12 04:00:00+00:00,28.759,23.809,26.304834
2023-01-13 04:00:00+00:00,28.909,23.409,26.26108
2023-01-14 04:00:00+00:00,29.559,24.109001,26.773582
2023-01-15 04:00:00+00:00,29.609001,24.959,26.783998
2023-01-16 04:00:00+00:00,28.909,22.909,26.106916
2023-01-17 04:00:00+00:00,28.909,22.909,26.286085
2023-01-18 04:00:00+00:00,29.959,23.209,26.829834
2023-01-19 04:00:00+00:00,30.159,23.209,26.796501
2023-01-20 04:00:00+00:00,30.359001,22.959,26.5715
2023-01-21 04:00:00+00:00,31.059,23.009,26.4465
2023-01-22 04:00:00+00:00,30.059,23.209,26.450663
2023-01-23 04:00:00+00:00,30.759,24.259,27.11525
2023-01-24 04:00:00+00:00,30.809,24.109001,27.069412
2023-01-25 04:00:00+00:00,30.809,23.809,27.04025
2023-01-26 04:00:00+00:00,30.409,23.509,26.558998
2023-01-27 04:00:00+00:00,30.059,22.859001,26.09025
2023-01-28 04:00:00+00:00,29.559,22.309,25.898584
2023-01-29 04:00:00+00:00,29.409,21.609001,25.64025
2023-01-30 04:00:00+00:00,29.959,22.809,26.088165
2023-01-31 04:00:00+00:00,29.659,22.609001,25.89025
2023-02-01 04:00:00+00:00,29.409,22.209,25.604837
2023-02-02 04:00:00+00:00,30.109001,22.609001,26.375666
2023-02-03 04:00:00+00:00,30.509,22.559,26.273584
2023-02-04 04:00:00+00:00,30.559,23.159,26.756918
2023-02-05 04:00:00+00:00,31.259,24.909,27.704832
2023-02-06 04:00:00+00:00,30.859001,24.309,27.47775
2023-02-07 04:00:00+00:00,30.659,24.109001,27.119415
2023-02-08 04:00:00+00:00,30.509,24.409,26.992332
2023-02-09 04:00:00+00:00,30.359001,24.209,26.988165
2023-02-10 04:00:00+00:00,30.259,23.609001,26.706917
2023-02-11 04:00:00+00:00,30.309,24.109001,26.940247
2023-02-12 04:00:00+00:00,30.709,24.409,27.079832
2023-02-13 04:00:00+00:00,30.609001,24.259,27.104836
2023-02-14 04:00:00+00:00,30.559,24.559,27.119415
2023-02-15 04:00:00+00:00,30.309,24.759,27.029833
2023-02-16 04:00:00+00:00,30.409,24.259,26.904833
2023-02-17 04:00:00+00:00,30.409,23.059,26.598585
2023-02-18 04:00:00+00:00,29.409,23.109001,26.129835
2023-02-19 04:00:00+00:00,29.959,22.009,25.940247
2023-02-20 04:00:00+00:00,30.459,22.859001,26.256914
2023-02-21 04:00:00+00:00,30.559,22.859001,26.244421
2023-02-22 04:00:00+00:00,30.859001,22.909,26.47775
2023-02-23 04:00:00+00:00,31.859001,23.409,26.721498
2023-02-24 04:00:00+00:00,30.009,23.159,26.190248
2023-02-25 04:00:00+00:00,30.459,23.459,26.427748
2023-02-26 04:00:00+00:00,30.459,23.509,26.361084
2023-02-27 04:00:00+00:00,30.809,23.709,26.898584
2023-02-28 04:00:00+00:00,31.709,24.109001,27.298584
2023-03-01 04:00:00+00:00,32.309002,24.109001,27.588163
2023-03-02 04:00:00+00:00,31.409,24.709,27.40275
2023-03-03 04:00:00+00:00,31.809,24.209,27.4465
2023-03-04 04:00:00+00:00,32.409,24.959,28.063171
2023-03-05 04:00:00+00:00,31.859001,25.159,27.971497
2023-03-06 04:00:00+00:00,31.559,25.109001,27.556917
2023-03-07 04:00:00+00:00,30.409,24.709,27.01108
2023-03-08 04:00:00+00:00,30.359001,24.809,27.194414
2023-03-09 04:00:00+00:00,29.209,25.059,26.638166
2023-03-10 04:00:00+00:00,29.209,24.509,26.471498
2023-03-11 04:00:00+00:00,30.559,24.709,26.984
2023-03-12 04:00:00+00:00,28.109001,24.059,25.763168
2023-03-13 04:00:00+00:00,29.609001,24.009,26.598581
2023-03-14 04:00:00+00:00,29.809,23.759,26.627748
2023-03-15 04:00:00+00:00,31.159,23.909,27.252748
2023-03-16 04:00:00+00:00,31.359001,23.059,26.956919
2023-03-17 04:00:00+00:00,31.209,24.459,27.42775
2023-03-18 04:00:00+00:00,31.059,24.409,27.513166
2023-03-19 04:00:00+00:00,30.959,23.859001,27.336088
2023-03-20 04:00:00+00:00,31.409,23.409,27.209
2023-03-21 04:00:00+00:00,30.859001,24.109001,27.140251
2023-03-22 04:00:00+00:00,30.059,23.309,26.57775
2023-03-23 04:00:00+00:00,30.259,23.559,26.692331
2023-03-24 04:00:00+00:00,30.909,23.559,26.925667
2023-03-25 04:00:00+00:00,30.909,24.059,27.088171
2023-03-26 04:00:00+00:00,31.859001,24.209,27.533998
2023-03-27 04:00:00+00:00,32.559002,24.559,27.775671
2023-03-28 04:00:00+00:00,30.759,24.259,27.217333
2023-03-29 04:00:00+00:00,31.159,24.159,27.261084
2023-03-30 04:00:00+00:00,31.259,24.309,27.548582
2023-03-31 04:00:00+00:00,31.559,24.809,27.779837
2023-04-01 04:00:00+00:00,31.409,25.159,27.859001
2023-04-02 04:00:00+00:00,31.209,25.059,27.877752
2023-04-03 04:00:00+00:00,32.459,25.409,28.221502
2023-04-04 04:00:00+00:00,31.959,25.459,28.219414
2023-04-05 04:00:00+00:00,31.159,25.109001,27.961084
2023-04-06 04:00:00+00:00,30.359001,24.959,27.423576
2023-04-07 04:00:00+00:00,30.109001,23.609001,27.07775
2023-04-08 04:00:00+00:00,30.559,24.859001,27.340242
2023-04-09 04:00:00+00:00,31.709,24.709,28.006914
2023-04-10 04:00:00+00:00,32.509,25.609001,28.677748
2023-04-11 04:00:00+00:00,30.759,26.009,28.175667
2023-04-12 04:00:00+00:00,30.759,25.909,27.919418
2023-04-13 04:00:00+00:00,31.359001,25.309,27.984
2023-04-14 04:00:00+00:00,31.309,24.709,27.879827
2023-04-15 04:00:00+00:00,32.059002,24.759,27.902748
2023-04-16 04:00:00+00:00,32.209,25.459,28.39025
2023-04-17 04:00:00+00:00,29.809,25.709,27.42775
2023-04-18 04:00:00+00:00,30.759,25.609001,27.819414
2023-04-19 04:00:00+00:00,32.059002,25.209,28.244417
2023-04-20 04:00:00+00:00,32.109,24.909,28.244417
2023-04-21 04:00:00+00:00,32.559002,25.709,28.300661
2023-04-22 04:00:00+00:00,28.359001,23.309,25.848581
2023-04-23 04:00:00+00:00,28.659,24.059,26.211082
2023-04-24 04:00:00+00:00,29.959,23.759,26.556915
2023-04-25 04:00:00+00:00,30.259,24.409,27.306913
2023-04-26 04:00:00+00:00,30.909,24.859001,27.62567
2023-04-27 04:00:00+00:00,30.609001,25.209,27.850664
2023-04-28 04:00:00+00:00,29.509,25.009,27.736082
2023-04-29 04:00:00+00:00,30.759,24.209,27.384
2023-04-30 04:00:00+00:00,30.859001,24.759,28.094416
2023-05-01 04:00:00+00:00,31.709,25.659,28.694412
2023-05-02 04:00:00+00:00,33.259,26.209,29.163168
2023-05-03 04:00:00+00:00,32.809002,25.209,28.973585
2023-05-04 04:00:00+00:00,33.859,25.809,29.45275
2023-05-05 04:00:00+00:00,33.959,26.009,29.625664
2023-05-06 04:00:00+00:00,33.859,25.409,29.288164
2023-05-07 04:00:00+00:00,34.159,26.059,29.552752
2023-05-08 04:00:00+00:00,34.859,26.809,30.09025
2023-05-09 04:00:00+00:00,33.959,27.459,30.200663
2023-05-10 04:00:00+00:00,32.009,27.309,29.27775
2023-05-11 04:00:00+00:00,33.409,26.009,29.350668
2023-05-12 04:00:00+00:00,32.559002,26.409,29.344416
2023-05-13 04:00:00+00:00,33.659,26.759,29.996498
2023-05-14 04:00:00+00:00,33.409,26.459,29.215246
2023-05-15 04:00:00+00:00,32.059002,26.959,29.234
2023-05-16 04:00:00+00:00,31.359001,27.259,28.373583
2023-05-17 04:00:00+00:00,29.509,25.359001,27.600664
2023-05-18 04:00:00+00:00,31.809,26.659,28.81942
2023-05-19 04:00:00+00:00,31.609001,26.559,28.815247
2023-05-20 04:00:00+00:00,30.859001,26.659,28.892334
2023-05-21 04:00:00+00:00,30.259,26.009,27.808998
2023-05-22 04:00:00+00:00,30.059,25.359001,27.502748
2023-05-23 04:00:00+00:00,31.109001,25.159,28.05275
2023-05-24 04:00:00+00:00,29.759,24.959,27.617334
2023-05-25 04:00:00+00:00,29.959,25.159,27.317335
2023-05-26 04:00:00+00:00,29.459,25.609001,27.506914
2023-05-27 04:00:00+00:00,31.159,24.609001,27.886086
2023-05-28 04:00:00+00:00,31.509,26.859001,28.731913
2023-05-29 04:00:00+00:00,29.759,26.109001,27.971502
2023-05-30 04:00:00+00:00,29.659,24.659,26.956915
2023-05-31 04:00:00+00:00,31.059,25.909,28.190252
2023-06-01 04:00:00+00:00,30.859001,25.209,27.800669
2023-06-02 04:00:00+00:00,30.159,25.059,27.68608
2023-06-03 04:00:00+00:00,31.059,25.609001,28.492332
2023-06-04 04:00:00+00:00,31.459,24.509,28.459
2023-06-05 04:00:00+00:00,29.509,24.309,26.900667
2023-06-06 04:00:00+00:00,30.059,24.209,27.617334
2023-06-07 04:00:00+00:00,31.409,25.409,28.761084
2023-06-08 04:00:00+00:00,30.609001,26.409,28.61525
2023-06-09 04:00:00+00:00,30.609001,25.909,28.413162
2023-06-10 04:00:00+00:00,30.659,24.459,28.100664
2023-06-11 04:00:00+00:00,30.759,24.309,28.1715
2023-06-12 04:00:00+00:00,31.209,25.659,28.465248
2023-06-13 04:00:00+00:00,31.909,25.659,28.763168
2023-06-14 04:00:00+00:00,31.659,26.459,28.97983
2023-06-15 04:00:00+00:00,31.109001,26.559,28.7965
2023-06-16 04:00:00+00:00,31.809,25.109001,28.575666
2023-06-17 04:00:00+00:00,29.359001,25.159,27.690252
2023-06-18 04:00:00+00:00,30.809,25.309,27.581915
2023-06-19 04:00:00+00:00,32.309002,25.209,28.765251
2023-06-20 04:00:00+00:00,32.459,25.659,29.111082
2023-06-21 04:00:00+00:00,32.009,26.909,29.311083
2023-06-22 04:00:00+00:00,32.059002,26.609001,29.302752
2023-06-23 04:00:00+00:00,31.159,25.859001,28.425665
2023-06-24 04:00:00+00:00,30.109001,26.009,28.16525
2023-06-25 04:00:00+00:00,29.559,25.359001,27.600668
2023-06-26 04:00:00+00:00,30.159,24.809,27.306915
2023-06-27 04:00:00+00:00,30.559,24.609001,27.538162
2023-06-28 04:00:00+00:00,30.559,26.759,28.311089
2023-06-29 04:00:00+00:00,31.509,24.159,28.536081
2023-06-30 04:00:00+00:00,33.209,26.709,29.904837
2023-07-01 04:00:00+00:00,33.209,26.309,29.4965
2023-07-02 04:00:00+00:00,31.259,25.809,28.2965
2023-07-03 04:00:00+00:00,31.659,24.159,28.017332
2023-07-04 04:00:00+00:00,31.159,26.109001,28.294416
2023-07-05 04:00:00+00:00,30.209,26.309,27.986082
2023-07-06 04:00:00+00:00,31.409,25.759,28.156916
2023-07-07 04:00:00+00:00,31.259,25.809,28.354834
2023-07-08 04:00:00+00:00,30.209,25.359001,28.025667
2023-07-09 04:00:00+00:00,31.759,25.159,28.471502
2023-07-10 04:00:00+00:00,32.009,26.259,29.223587
2023-07-11 04:00:00+00:00,30.209,25.509,28.092333
2023-07-12 04:00:00+00:00,31.259,24.259,27.886086
2023-07-13 04:00:00+00:00,31.859001,26.159,28.815247
2023-07-14 04:00:00+00:00,31.809,26.559,29.017332
2023-07-15 04:00:00+00:00,30.259,25.559,28.16525
2023-07-16 04:00:00+00:00,30.509,25.709,28.1215
2023-07-17 04:00:00+00:00,31.109001,26.259,28.609001
2023-07-18 04:00:00+00:00,31.959,26.259,28.931915
2023-07-19 04:00:00+00:00,32.159,26.759,29.486084
2023-07-20 04:00:00+00:00,33.259,26.759,29.725668
2023-07-21 04:00:00+00:00,33.059002,27.309,29.821495
2023-07-22 04:00:00+00:00,31.859001,26.259,28.900665
2023-07-23 04:00:00+00:00,32.109,27.109001,29.092333
2023-07-24 04:00:00+00:00,32.359,27.109001,29.490248
2023-07-25 04:00:00+00:00,32.059002,26.459,29.267334
2023-07-26 04:00:00+00:00,31.259,26.559,28.463165
2023-07-27 04:00:00+00:00,31.109001,24.959,28.236084
2023-07-28 04:00:00+00:00,32.209,26.459,29.038168
2023-07-29 04:00:00+00:00,31.959,26.109001,29.46733
2023-07-30 04:00:00+00:00,32.709,27.109001,29.588165
2023-07-31 04:00:00+00:00,32.509,26.359001,29.738165
2023-08-01 04:00:00+00:00,35.009,25.609001,30.661081
2023-08-02 04:00:00+00:00,34.709,27.159,30.981913
2023-08-03 04:00:00+00:00,34.309002,27.459,30.654837
2023-08-04 04:00:00+00:00,33.909,27.159,30.250666
2023-08-05 04:00:00+00:00,33.159,26.009,29.74025
2023-08-06 04:00:00+00:00,33.859,27.659,30.577751
2023-08-07 04:00:00+00:00,33.709,27.759,30.615248
2023-08-08 04:00:00+00:00,34.209,27.259,30.681913
2023-08-09 04:00:00+00:00,34.659,27.809,30.93817
2023-08-10 04:00:00+00:00,31.859001,27.309,29.679832
2023-08-11 04:00:00+00:00,33.409,26.009,29.573584
2023-08-12 04:00:00+00:00,33.159,27.109001,30.058998
2023-08-13 04:00:00+00:00,33.059002,26.609001,30.056915
2023-08-14 04:00:00+00:00,33.359,27.409,29.998583
2023-08-15 04:00:00+00:00,32.409,26.659,29.586082
2023-08-16 04:00:00+00:00,30.259,26.959,28.446503
2023-08-17 04:00:00+00:00,32.609,24.959,29.000664
2023-08-18 04:00:00+00:00,32.759,26.459,29.729834
2023-08-19 04:00:00+00:00,32.059002,26.659,29.22566
2023-08-20 04:00:00+00:00,31.459,27.009,29.338165
2023-08-21 04:00:00+00:00,33.059002,25.559,29.16525
2023-08-22 04:00:00+00:00,31.409,25.559,28.202751
2023-08-23 04:00:00+00:00,30.809,25.409,28.042334
2023-08-24 04:00:00+00:00,31.309,25.759,28.454832
2023-08-25 04:00:00+00:00,31.509,24.459,28.192337
2023-08-26 04:00:00+00:00,31.659,24.609001,28.696497
2023-08-27 04:00:00+00:00,32.059002,25.759,29.217333
2023-08-28 04:00:00+00:00,33.459,26.409,30.22983
2023-08-29 04:00:00+00:00,33.309002,26.159,29.786081
2023-08-30 04:00:00+00:00,32.509,26.959,29.763166
2023-08-31 04:00:00+00:00,34.859,26.909,30.540247
2023-09-01 04:00:00+00:00,33.759,27.809,30.596502
2023-09-02 04:00:00+00:00,32.859,26.559,29.74025
2023-09-03 04:00:00+00:00,30.809,25.659,28.371504
2023-09-04 04:00:00+00:00,31.859001,23.059,28.940252
2023-09-05 04:00:00+00:00,32.809002,25.659,29.096498
2023-09-06 04:00:00+00:00,33.259,26.759,30.004835
2023-09-07 04:00:00+00:00,32.159,27.309,29.863165
2023-09-08 04:00:00+00:00,30.809,25.509,28.231913
2023-09-09 04:00:00+00:00,31.659,25.609001,29.169416
2023-09-10 04:00:00+00:00,31.159,26.009,28.508995
2023-09-11 04:00:00+00:00,31.609001,24.809,28.421503
2023-09-12 04:00:00+00:00,31.159,24.009,28.358995
2023-09-13 04:00:00+00:00,31.559,25.209,29.025665
2023-09-14 04:00:00+00:00,32.609,26.209,29.556917
2023-09-15 04:00:00+00:00,32.209,25.159,28.725668
2023-09-16 04:00:00+00:00,31.359001,25.209,28.663168
2023-09-17 04:00:00+00:00,30.909,26.459,28.725662
2023-09-18 04:00:00+00:00,31.109001,26.009,28.783998
2023-09-19 04:00:00+00:00,32.759,25.559,28.761084
2023-09-20 04:00:00+00:00,32.159,27.259,29.65275
2023-09-21 04:00:00+00:00,31.959,26.859001,29.602753
2023-09-22 04:00:00+00:00,32.059002,27.709,29.650663
2023-09-23 04:00:00+00:00,32.709,27.159,29.994415
2023-09-24 04:00:00+00:00,31.159,25.409,28.21108
2023-09-25 04:00:00+00:00,33.209,26.459,29.788162
2023-09-26 04:00:00+00:00,32.509,26.509,29.863165
2023-09-27 04:00:00+00:00,31.809,26.959,29.561083
2023-09-28 04:00:00+00:00,32.859,26.909,29.900665
2023-09-29 04:00:00+00:00,32.559002,26.509,29.556915
2023-09-30 04:00:00+00:00,32.809002,27.059,30.234001
2023-10-01 04:00:00+00:00,32.709,28.659,30.31733
2023-10-02 04:00:00+00:00,32.609,26.609001,29.606918
2023-10-03 04:00:00+00:00,33.059002,26.359001,29.525667
2023-10-04 04:00:00+00:00,31.509,26.209,28.081917
2023-10-05 04:00:00+00:00,29.759,25.659,27.177752
2023-10-06 04:00:00+00:00,31.309,24.909,28.246498
2023-10-07 04:00:00+00:00,31.659,25.709,28.88608
2023-10-08 04:00:00+00:00,31.409,26.159,29.246498
2023-10-09 04:00:00+00:00,32.809002,25.209,29.773584
2023-10-10 04:00:00+00:00,31.959,25.109001,28.934004
2023-10-11 04:00:00+00:00,32.259,26.609001,29.011084
2023-10-12 04:00:00+00:00,32.859,25.959,29.567331
2023-10-13 04:00:00+00:00,32.909,26.809,30.167334
2023-10-14 04:00:00+00:00,32.309002,25.259,29.306915
2023-10-15 04:00:00+00:00,31.559,24.059,28.500666
2023-10-16 04:00:00+00:00,30.459,26.159,28.152746
2023-10-17 04:00:00+00:00,31.659,24.709,28.4465
2023-10-18 04:00:00+00:00,31.209,24.709,28.254831
2023-10-19 04:00:00+00:00,31.609001,26.209,29.27983
2023-10-20 04:00:00+00:00,32.009,25.309,28.467337
2023-10-21 04:00:00+00:00,30.709,25.559,27.592333
2023-10-22 04:00:00+00:00,31.309,24.809,27.577751
2023-10-23 04:00:00+00:00,31.509,25.009,28.361078
2023-10-24 04:00:00+00:00,30.709,25.359001,27.971502
2023-10-25 04:00:00+00:00,30.409,24.609001,26.846498
2023-10-26 04:00:00+00:00,29.109001,23.909,26.377748
2023-10-27 04:00:00+00:00,28.259,24.159,26.261084
2023-10-28 04:00:00+00:00,29.659,24.859001,26.479834
2023-10-29 04:00:00+00:00,29.659,23.309,26.500666
2023-10-30 04:00:00+00:00,30.259,24.559,27.45275
2023-10-31 04:00:00+00:00,29.409,24.959,27.127748
2023-11-01 04:00:00+00:00,30.209,24.409,27.14025
2023-11-02 04:00:00+00:00,29.559,24.509,26.71733
2023-11-03 04:00:00+00:00,29.459,22.659,26.41317
2023-11-04 04:00:00+00:00,30.409,24.609001,27.581917
2023-11-05 04:00:00+00:00,30.059,24.609001,27.534002
2023-11-06 04:00:00+00:00,30.559,24.509,27.023582
2023-11-07 04:00:00+00:00,30.309,24.759,27.586082
2023-11-08 04:00:00+00:00,31.909,25.909,28.694414
2023-11-09 04:00:00+00:00,31.209,25.359001,28.761084
2023-11-10 04:00:00+00:00,31.359001,26.459,28.796495
2023-11-11 04:00:00+00:00,30.859001,26.009,28.31942
2023-11-12 04:00:00+00:00,30.259,25.409,28.011086
2023-11-13 04:00:00+00:00,31.009,25.959,28.517332
2023-11-14 04:00:00+00:00,31.559,26.109001,28.773582
2023-11-15 04:00:00+00:00,31.209,26.259,28.494413
2023-11-16 04:00:00+00:00,31.509,25.909,28.709
2023-11-17 04:00:00+00:00,32.109,25.859001,28.92983
2023-11-18 04:00:00+00:00,31.209,26.359001,28.350668
2023-11-19 04:00:00+00:00,30.059,24.409,26.9965
2023-11-20 04:00:00+00:00,29.859001,25.159,27.209
2023-11-21 04:00:00+00:00,30.759,24.809,27.74858
2023-11-22 04:00:00+00:00,29.909,25.109001,27.35483
2023-11-23 04:00:00+00:00,30.709,24.709,27.596497
2023-11-24 04:00:00+00:00,30.209,25.109001,27.781912
2023-11-25 04:00:00+00:00,30.309,24.459,27.56317
2023-11-26 04:00:00+00:00,30.459,25.209,27.873579
2023-11-27 04:00:00+00:00,31.309,25.109001,27.834002
2023-11-28 04:00:00+00:00,31.109001,25.359001,28.048586
2023-11-29 04:00:00+00:00,30.009,24.909,27.808996
2023-11-30 04:00:00+00:00,31.009,25.059,27.71942
2023-12-01 04:00:00+00:00,29.909,23.709,26.944414
2023-12-02 04:00:00+00:00,30.509,23.709,27.18608
2023-12-03 04:00:00+00:00,30.759,24.609001,27.617332
2023-12-04 04:00:00+00:00,31.059,24.159,27.640245
2023-12-05 04:00:00+00:00,31.459,24.709,27.977747
2023-12-06 04:00:00+00:00,31.109001,24.659,27.886084
2023-12-07 04:00:00+00:00,31.459,24.859001,27.767334
2023-12-08 04:00:00+00:00,30.709,25.259,27.919416
2023-12-09 04:00:00+00:00,31.809,25.209,28.158998
2023-12-10 04:00:00+00:00,31.309,25.709,28.467333
2023-12-11 04:00:00+00:00,32.009,25.159,28.213165
2023-12-12 04:00:00+00:00,31.759,25.359001,28.381914
2023-12-13 04:00:00+00:00,31.609001,25.559,28.1215
2023-12-14 04:00:00+00:00,31.009,25.259,27.979834
2023-12-15 04:00:00+00:00,30.659,25.859001,28.002747
2023-12-16 04:00:00+00:00,30.859001,25.459,28.236084
2023-12-17 04:00:00+00:00,31.009,25.859001,28.38608
2023-12-18 04:00:00+00:00,31.809,25.109001,28.502747
2023-12-19 04:00:00+00:00,32.359,26.059,28.688164
2023-12-20 04:00:00+00:00,31.359001,25.859001,28.192335
2023-12-21 04:00:00+00:00,31.659,25.509,28.02983
2023-12-22 04:00:00+00:00,31.509,25.659,28.22567
2023-12-23 04:00:00+00:00,31.509,25.259,28.334
2023-12-24 04:00:00+00:00,31.809,25.859001,28.6215
2023-12-25 04:00:00+00:00,30.959,26.409,28.513166
2023-12-26 04:00:00+00:00,30.909,25.509,28.209002
2023-12-27 04:00:00+00:00,30.509,26.309,27.92775
2023-12-28 04:00:00+00:00,30.859001,26.009,28.144417
2023-12-29 04:00:00+00:00,31.109001,26.159,28.34442
2023-12-30 04:00:00+00:00,30.809,26.409,28.290253
2023-12-31 04:00:00+00:00,30.809,25.459,27.67775
